,time,current,mrpm,T,T1,T2
0,0,75.0,150,40.0,40.0,40.0
1,1,75.0,150,40.078652771340586,40.000894557861734,40.07775821347885
2,2,75.0,150,40.15729735667331,40.001789106822464,40.15550824985085
3,3,75.0,150,40.235933756858174,40.00268364688228,40.2332501099759
4,4,75.0,150,40.314561972755115,40.00357817804128,40.31098379471383
5,5,75.0,150,40.393182005223906,40.004472700299544,40.38870930492436
6,6,75.0,150,40.471793855124304,40.005367213657166,40.466426641467145
7,7,75.0,150,40.55039752331595,40.00626171811423,40.54413580520172
8,8,75.0,150,40.62899301065838,40.007156213670825,40.621836796987544
9,9,75.0,150,40.707580318011026,40.00805070032704,40.69952961768399
10,10,75.0,150,40.78615944623331,40.00894517808297,40.77721426815034
11,11,75.0,150,40.864730396184456,40.00983964693869,40.85489074924577
12,12,75.0,150,40.94329316872367,40.0107341068943,40.93255906182938
13,13,75.0,150,41.02184776471006,40.011628557949884,41.010219206760176
14,14,75.0,150,41.100394185002614,40.01252300010553,41.087871184897075
15,15,75.0,150,41.178932430460236,40.01341743336133,41.1655149970989
16,16,75.0,150,41.257462501941774,40.014311857717374,41.24315064422439
17,17,75.0,150,41.33598440030593,40.01520627317374,41.32077812713219
18,18,75.0,150,41.41449812641139,40.01610067973053,41.39839744668086
19,19,75.0,150,41.493003681116676,40.01699507738782,41.47600860372885
20,20,75.0,150,41.571501065280245,40.017889466145704,41.55361159913454
21,21,75.0,150,41.64999027976049,40.018783846004276,41.63120643375622
22,22,75.0,150,41.7284713254157,40.01967821696362,41.70879310845208
23,23,75.0,150,41.80694420310404,40.02057257902382,41.78637162408022
24,24,75.0,150,41.88540891368362,40.02146693218497,41.863941981498655
25,25,75.0,150,41.963865458012464,40.02236127644716,41.941504181565314
26,26,75.0,150,42.042313836948495,40.02325561181047,42.019058225138025
27,27,75.0,150,42.12075405134952,40.024149938274995,42.09660411307453
28,28,75.0,150,42.1991861020733,40.025044255840825,42.17414184623247
29,29,75.0,150,42.27760998997748,40.025938564508046,42.25167142546943
30,30,75.0,150,42.35602571591963,40.02683286427675,42.32919285164287
31,31,75.0,150,42.43443328075719,40.02772715514702,42.40670612561017
32,32,75.0,150,42.512832685347576,40.02862143711895,42.484211248228625
33,33,75.0,150,42.59122393054807,40.029515710192626,42.561708220355435
34,34,75.0,150,42.66960701721584,40.03040997436813,42.63919704284771
35,35,75.0,150,42.74798194620803,40.03130422964556,42.71667771656247
36,36,75.0,150,42.82634871838167,40.03219847602501,42.79415024235665
37,37,75.0,150,42.90470733459364,40.03309271350655,42.87161462108709
38,38,75.0,150,42.98305779570083,40.03398694209028,42.94907085361054
39,39,75.0,150,43.06140010255996,40.03488116177629,43.02651894078367
40,40,75.0,150,43.139734256027694,40.035775372564665,43.10395888346303
41,41,75.0,150,43.2180602569606,40.036669574455495,43.18139068250511
42,42,75.0,150,43.29637810621517,40.037563767448866,43.25881433876631
43,43,75.0,150,43.37468780464778,40.03845795154486,43.336229853102914
44,44,75.0,150,43.45298935311473,40.03935212674358,43.413637226371144
45,45,75.0,150,43.53128275247224,40.04024629304511,43.49103645942712
46,46,75.0,150,43.60956800357641,40.04114045044953,43.568427553126874
47,47,75.0,150,43.68784510728328,40.042034598956946,43.645810508326335
48,48,75.0,150,43.766114064448786,40.042928738567426,43.72318532588136
49,49,75.0,150,43.84437487592879,40.04382286928107,43.80055200664771
50,50,75.0,150,43.92262754257902,40.04471699109797,43.87791055148106
51,51,75.0,150,44.00087206525518,40.04561110401821,43.95526096123698
52,52,75.0,150,44.079108444812846,40.04650520804187,44.03260323677097
53,53,75.0,150,44.15733668210747,40.04739930316905,44.10993737893842
54,54,75.0,150,44.23555677799449,40.04829338939984,44.18726338859465
55,55,75.0,150,44.3137687333292,40.04918746673432,44.26458126659488
56,56,75.0,150,44.391972548966805,40.05008153517257,44.34189101379423
57,57,75.0,150,44.47016822576245,40.05097559471471,44.41919263104775
58,58,75.0,150,44.548355764571184,40.051869645360796,44.49648611921039
59,59,75.0,150,44.62653516624795,40.05276368711093,44.57377147913701
60,60,75.0,150,44.704706431647594,40.05365771996521,44.65104871168238
61,61,75.0,150,44.78286956162488,40.0545517439237,44.728317817701175
62,62,75.0,150,44.86102455703451,40.055445758986515,44.805578798047996
63,63,75.0,150,44.939171418731064,40.05633976515373,44.88283165357734
64,64,75.0,150,45.01731014756905,40.05723376242543,44.96007638514362
65,65,75.0,150,45.09544074440288,40.05812775080172,45.037312993601155
66,66,75.0,150,45.17356321008684,40.059021730282666,45.114541479804174
67,67,75.0,150,45.25167754547519,40.059915700868366,45.19176184460682
68,68,75.0,150,45.32978375142207,40.06080966255891,45.26897408886315
69,69,75.0,150,45.40788182878151,40.06170361535439,45.34617821342713
70,70,75.0,150,45.4859717784075,40.06259755925489,45.42337421915262
71,71,75.0,150,45.564053601153915,40.0634914942605,45.50056210689341
72,72,75.0,150,45.642127297874495,40.0643854203713,45.57774187750319
73,73,75.0,150,45.72019286942296,40.0652793375874,45.65491353183557
74,74,75.0,150,45.798250316652926,40.06617324590887,45.732077070744054
75,75,75.0,150,45.87629964041787,40.067067145335805,45.80923249508207
76,76,75.0,150,45.95434084157125,40.067961035868294,45.88637980570295
77,77,75.0,150,46.032373920966364,40.06885491750642,45.96351900345994
78,78,75.0,150,46.11039887945647,40.06974879025027,46.040650089206196
79,79,75.0,150,46.18841571789473,40.07064265409995,46.11777306379478
80,80,75.0,150,46.26642443713419,40.07153650905553,46.194887928078664
81,81,75.0,150,46.344425038027836,40.0724303551171,46.27199468291074
82,82,75.0,150,46.42241752142856,40.07332419228476,46.3490933291438
83,83,75.0,150,46.500401888189145,40.07421802055859,46.42618386763055
84,84,75.0,150,46.57837813916228,40.07511183993868,46.503266299223604
85,85,75.0,150,46.656346275200605,40.07600565042512,46.58034062477549
86,86,75.0,150,46.73430629715662,40.07689945201799,46.65740684513864
87,87,75.0,150,46.8122582058828,40.07779324471739,46.73446496116541
88,88,75.0,150,46.89020200223146,40.078687028523404,46.81151497370805
89,89,75.0,150,46.96813768705485,40.07958080343612,46.88855688361873
90,90,75.0,150,47.04606526120517,40.08047456945563,46.96559069174954
91,91,75.0,150,47.12398472553447,40.081368326582016,47.042616398952454
92,92,75.0,150,47.20189608089474,40.08226207481537,47.11963400607937
93,93,75.0,150,47.2797993281379,40.08315581415578,47.19664351398211
94,94,75.0,150,47.357694468115724,40.08404954460334,47.273644923512386
95,95,75.0,150,47.43558150167996,40.08494326615813,47.35063823552183
96,96,75.0,150,47.513460429682226,40.08583697882024,47.42762345086198
97,97,75.0,150,47.591331252974044,40.08673068258976,47.50460057038429
98,98,75.0,150,47.6691939724069,40.08762437746678,47.58156959494012
99,99,75.0,150,47.74704858883214,40.08851806345139,47.65853052538075
100,100,75.0,150,47.82489510310103,40.089411740543675,47.73548336255735
101,101,75.0,150,47.90273351606476,40.090305408743724,47.812428107321026
102,102,75.0,150,47.98056382857439,40.09119906805162,47.88936476052277
103,103,75.0,150,48.05838604148096,40.09209271846746,47.9662933230135
104,104,75.0,150,48.13620015563538,40.092986359991336,48.04321379564405
105,105,75.0,150,48.21400617188847,40.09387999262333,48.12012617926514
106,106,75.0,150,48.29180409109095,40.094773616363526,48.19703047472743
107,107,75.0,150,48.369593914093485,40.09566723121202,48.27392668288146
108,108,75.0,150,48.4473756417466,40.096560837168894,48.35081480457771
109,109,75.0,150,48.5251492749008,40.097454434234244,48.427694840666554
110,110,75.0,150,48.60291481440643,40.09834802240815,48.50456679199828
111,111,75.0,150,48.6806722611138,40.099241601690714,48.581430659423084
112,112,75.0,150,48.75842161587309,40.10013517208201,48.65828644379108
113,113,75.0,150,48.83616287953441,40.10102873358213,48.73513414595228
