,time,current,mrpm,T,T1,T2
0,0,15,150,40.0,40.0,40.0
1,1,15,150,40.01204700708615,39.99986050625232,40.01218650083383
2,2,15,150,40.02409273401952,39.999721013892625,40.0243717201269
3,3,15,150,40.0361371809349,39.999581522920906,40.03655565801399
4,4,15,150,40.04818034796699,39.99944203333714,40.048738314629844
5,5,15,150,40.060222235250535,39.99930254514132,40.06091969010921
6,6,15,150,40.07226284292024,39.99916305833343,40.07309978458681
7,7,15,150,40.08430217111081,39.99902357291346,40.08527859819735
8,8,15,150,40.096340219956915,39.99888408888139,40.09745613107553
9,9,15,150,40.10837698959324,39.99874460623721,40.109632383356036
10,10,15,150,40.12041248015444,39.998605124980905,40.12180735517353
11,11,15,150,40.13244669177513,39.99846564511246,40.133981046662676
12,12,15,150,40.14447962458998,39.99832616663187,40.14615345795811
13,13,15,150,40.15651127873356,39.99818668953911,40.15832458919445
14,14,15,150,40.16854165434049,39.99804721383417,40.17049444050632
15,15,15,150,40.180570751545346,39.99790773951704,40.18266301202831
16,16,15,150,40.19259857048269,39.9977682665877,40.194830303894996
17,17,15,150,40.2046251112871,39.99762879504614,40.20699631624096
18,18,15,150,40.21665037409309,39.99748932489234,40.21916104920076
19,19,15,150,40.228674359035224,39.9973498561263,40.231324502908926
20,20,15,150,40.240697066247975,39.99721038874799,40.243486677499995
21,21,15,150,40.25271849586588,39.9970709227574,40.25564757310847
22,22,15,150,40.26473864802338,39.99693145815453,40.267807189868854
23,23,15,150,40.27675752285498,39.99679199493935,40.279965527915635
24,24,15,150,40.28877512049513,39.996652533111856,40.29212258738328
25,25,15,150,40.300791441078275,39.99651307267203,40.30427836840625
26,26,15,150,40.31280648473884,39.99637361361986,40.316432871118984
27,27,15,150,40.32482025161124,39.99623415595533,40.32858609565591
28,28,15,150,40.33683274182985,39.99609469967842,40.340738042151436
29,29,15,150,40.348843955529105,39.99595524478913,40.35288871073997
30,30,15,150,40.36085389284332,39.995815791287434,40.36503810155589
31,31,15,150,40.3728625539069,39.99567633917333,40.37718621473357
32,32,15,150,40.384869938854166,39.99553688844679,40.38933305040737
33,33,15,150,40.39687604781945,39.99539743910781,40.401478608711635
34,34,15,150,40.40888088093706,39.99525799115638,40.41362288978069
35,35,15,150,40.42088443834132,39.99511854459247,40.425765893748846
36,36,15,150,40.43288672016649,39.994979099416085,40.43790762075041
37,37,15,150,40.44488772654688,39.9948396556272,40.45004807091967
38,38,15,150,40.4568874576167,39.994700213225805,40.4621872443909
39,39,15,150,40.468885913510235,39.994560772211884,40.474325141298344
40,40,15,150,40.48088309436169,39.994421332585425,40.48646176177626
41,41,15,150,40.492879000305294,39.994281894346415,40.49859710595888
42,42,15,150,40.50487363147525,39.99414245749484,40.51073117398041
43,43,15,150,40.516866988005745,39.99400302203068,40.52286396597506
44,44,15,150,40.52885907003095,39.99386358795393,40.534995482077015
45,45,15,150,40.54084987768502,39.99372415526457,40.547125722420446
46,46,15,150,40.55283941110211,39.99358472396259,40.55925468713952
47,47,15,150,40.56482767041635,39.99344529404797,40.571382376368376
48,48,15,150,40.57681465576185,39.9933058655207,40.58350879024115
49,49,15,150,40.588800367272725,39.993166438380776,40.59563392889195
50,50,15,150,40.600784805083066,39.99302701262817,40.60775779245489
51,51,15,150,40.61276796932694,39.992887588262874,40.61988038106406
52,52,15,150,40.624749860138394,39.99274816528487,40.63200169485352
53,53,15,150,40.6367304776515,39.992608743694156,40.64412173395735
54,54,15,150,40.648709822000285,39.9924693234907,40.65624049850958
55,55,15,150,40.660687893318766,39.992329904674506,40.66835798864425
56,56,15,150,40.672664691740934,39.99219048724555,40.68047420449538
57,57,15,150,40.6846402174008,39.99205107120382,40.69258914619698
58,58,15,150,40.69661447043234,39.9919116565493,40.70470281388303
59,59,15,150,40.70858745096949,39.99177224328198,40.71681520768751
60,60,15,150,40.720559159146234,39.991632831401844,40.72892632774438
61,61,15,150,40.73252959509648,39.99149342090888,40.74103617418759
62,62,15,150,40.74449875895415,39.991354011803075,40.753144747151076
63,63,15,150,40.75646665085317,39.99121460408441,40.76525204676876
64,64,15,150,40.76843327092743,39.991075197752885,40.77735807317454
65,65,15,150,40.78039861931079,39.99093579280847,40.789462826502316
66,66,15,150,40.79236269613712,39.99079638925116,40.80156630688596
67,67,15,150,40.80432550154026,39.99065698708093,40.81366851445934
68,68,15,150,40.816287035654085,39.990517586297784,40.8257694493563
69,69,15,150,40.82824729861238,39.990378186901694,40.83786911171068
70,70,15,150,40.84020629054896,39.990238788892654,40.8499675016563
71,71,15,150,40.85216401159762,39.99009939227065,40.86206461932697
72,72,15,150,40.86412046189214,39.98995999703566,40.87416046485648
73,73,15,150,40.8760756415663,39.98982060318768,40.886255038378614
74,74,15,150,40.88802955075383,39.989681210726694,40.898348340027134
75,75,15,150,40.89998218958846,39.98954181965268,40.910440369935785
76,76,15,150,40.91193355820394,39.98940242996563,40.92253112823831
77,77,15,150,40.92388365673396,39.98926304166553,40.93462061506843
78,78,15,150,40.93583248531223,39.98912365475237,40.946708830559864
79,79,15,150,40.94778004407243,39.98898426922613,40.958795774846294
80,80,15,150,40.95972633314821,39.9888448850868,40.970881448061405
81,81,15,150,40.97167135267324,39.98870550233437,40.982965850338864
82,82,15,150,40.983615102781144,39.98856612096882,40.995048981812324
83,83,15,150,40.99555758360556,39.988426740990135,41.007130842615425
84,84,15,150,41.0074987952801,39.9882873623983,41.01921143288179
85,85,15,150,41.019438737938344,39.988147985193315,41.03129075274503
86,86,15,150,41.03137741171389,39.98800860937515,41.04336880233874
87,87,15,150,41.043314816740306,39.9878692349438,41.055445581796505
88,88,15,150,41.05525095315113,39.98772986189925,41.06752109125189
89,89,15,150,41.06718582107993,39.98759049024148,41.07959533083845
90,90,15,150,41.07911942066022,39.98745111997049,41.091668300689726
91,91,15,150,41.09105175202549,39.987311751086246,41.10374000093924
92,92,15,150,41.10298281530926,39.98717238358875,41.11581043172051
93,93,15,150,41.11491261064502,39.987033017477984,41.12787959316704
94,94,15,150,41.12684113816624,39.986893652753935,41.1399474854123
95,95,15,150,41.13876839800636,39.98675428941659,41.15201410858977
96,96,15,150,41.15069439029884,39.98661492746593,41.1640794628329
97,97,15,150,41.16261911517708,39.986475566901944,41.176143548275135
98,98,15,150,41.17454257277453,39.98633620772462,41.1882063650499
99,99,15,150,41.18646476322456,39.98619684993395,41.20026791329062
100,100,15,150,41.198385686660586,39.986057493529906,41.21232819313068
101,101,15,150,41.210305343215964,39.98591813851248,41.224387204703476
102,102,15,150,41.22222373302404,39.98577878488167,41.23644494814238
103,103,15,150,41.234140856218175,39.98563943263744,41.24850142358074
104,104,15,150,41.246056712931704,39.9855000817798,41.26055663115191
105,105,15,150,41.25797130329792,39.98536073230871,41.27261057098921
106,106,15,150,41.26988462745015,39.98522138422418,41.284663243225964
107,107,15,150,41.281796685521655,39.98508203752618,41.29671464799547
108,108,15,150,41.29370747764574,39.98494269221471,41.30876478543102
109,109,15,150,41.30561700395563,39.984803348289745,41.32081365566589
110,110,15,150,41.3175252645846,39.98466400575128,41.332861258833326
111,111,15,150,41.32943225966588,39.98452466459929,41.34490759506659
112,112,15,150,41.34133798933267,39.984385324833774,41.3569526644989
113,113,15,150,41.353242453718195,39.98424598645471,41.36899646726348
114,114,15,150,41.36514565295562,39.984106649462085,41.381039003493534
115,115,15,150,41.37704758717814,39.983967313855885,41.39308027332225
116,116,15,150,41.3889482565189,39.9838279796361,41.405120276882805
117,117,15,150,41.40084766111107,39.983688646802705,41.41715901430836
118,118,15,150,41.412745801087766,39.9835493153557,41.429196485732064
119,119,15,150,41.424642676582124,39.98340998529507,41.44123269128705
120,120,15,150,41.43653828772723,39.983270656620796,41.453267631106435
121,121,15,150,41.4484326346562,39.98313132933286,41.46530130532333
122,122,15,150,41.46032571750209,39.982992003431264,41.47733371407082
123,123,15,150,41.47221753639795,39.982852678915975,41.48936485748198
124,124,15,150,41.484108091476884,39.98271335578699,41.501394735689885
125,125,15,150,41.49599738287188,39.9825740340443,41.51342334882758
126,126,15,150,41.50788541071597,39.98243471368787,41.5254506970281
127,127,15,150,41.51977217514218,39.98229539471771,41.53747678042446
128,128,15,150,41.53165767628347,39.982156077133794,41.54950159914968
129,129,15,150,41.54354191427285,39.98201676093611,41.561525153336746
130,130,15,150,41.555424889243284,39.98187744612465,41.57354744311864
131,131,15,150,41.567306601327715,39.98173813269939,41.58556846862833
132,132,15,150,41.57918705065909,39.981598820660324,41.59758822999876
133,133,15,150,41.59106623737031,39.98145951000744,41.60960672736287
134,134,15,150,41.60294416159431,39.98132020074072,41.62162396085359
135,135,15,150,41.61482082346397,39.981180892860145,41.63363993060383
136,136,15,150,41.62669622311219,39.98104158636571,41.64565463674648
137,137,15,150,41.63857036067182,39.9809022812574,41.65766807941442
138,138,15,150,41.65044323627572,39.98076297753519,41.66968025874053
139,139,15,150,41.66231485005673,39.980623675199084,41.68169117485765
140,140,15,150,41.67418520214768,39.98048437424906,41.693700827898624
141,141,15,150,41.686054292681376,39.9803450746851,41.70570921799628
142,142,15,150,41.69792212179061,39.98020577650719,41.71771634528343
143,143,15,150,41.70978868960819,39.980066479715326,41.72972220989287
144,144,15,150,41.721653996266866,39.97992718430949,41.741726811957385
145,145,15,150,41.7335180418994,39.979787890289664,41.753730151609744
146,146,15,150,41.74538082663855,39.97964859765584,41.765732228982706
147,147,15,150,41.75724235061702,39.979509306408,41.777733044209015
148,148,15,150,41.76910261396752,39.97937001654613,41.78973259742139
149,149,15,150,41.780961616822765,39.97923072807021,41.80173088875256
150,150,15,150,41.792819359315445,39.97909144098024,41.81372791833521
151,151,15,150,41.80467584157823,39.9789521552762,41.825723686302034
152,152,15,150,41.81653106374378,39.97881287095807,41.8377181927857
153,153,15,150,41.828385025944726,39.97867358802585,41.84971143791888
154,154,15,150,41.84023772831371,39.97853430647951,41.8617034218342
155,155,15,150,41.85208917098335,39.97839502631905,41.8736941446643
156,156,15,150,41.863939354086256,39.97825574754445,41.8856836065418
157,157,15,150,41.87578827775499,39.9781164701557,41.89767180759929
158,158,15,150,41.887635942122145,39.97797719415278,41.90965874796937
159,159,15,150,41.89948234732029,39.97783791953568,41.92164442778461
160,160,15,150,41.91132749348196,39.97769864630438,41.93362884717757
161,161,15,150,41.92317138073969,39.97755937445888,41.945612006280804
162,162,15,150,41.935014009225995,39.97742010399915,41.95759390522684
163,163,15,150,41.946855379073384,39.97728083492519,41.969574544148195
164,164,15,150,41.95869549041436,39.97714156723698,41.98155392317738
165,165,15,150,41.97053434338139,39.9770023009345,41.99353204244688
166,166,15,150,41.98237193810692,39.97686303601775,42.005508902089176
167,167,15,150,41.994208274723434,39.97672377248671,42.01748450223673
168,168,15,150,42.00604335336334,39.97658451034136,42.029458843021985
169,169,15,150,42.01787717415908,39.976445249581694,42.04143192457739
170,170,15,150,42.02970973724305,39.9763059902077,42.053403747035354
171,171,15,150,42.04154104274764,39.976166732219355,42.06537431052829
172,172,15,150,42.05337109080524,39.976027475616654,42.07734361518859
173,173,15,150,42.06519988154821,39.975888220399575,42.089311661148635
174,174,15,150,42.0770274151089,39.97574896656811,42.10127844854079
175,175,15,150,42.08885369161965,39.97560971412224,42.113243977497405
176,176,15,150,42.10067871121278,39.97547046306196,42.12520824815082
177,177,15,150,42.1125024740206,39.97533121338725,42.13717126063336
178,178,15,150,42.12432498017543,39.9751919650981,42.14913301507733
179,179,15,150,42.136146229809526,39.97505271819449,42.16109351161504
180,180,15,150,42.14796622305518,39.97491347267641,42.173052750378766
181,181,15,150,42.15978496004462,39.97477422854385,42.18501073150077
182,182,15,150,42.17160244091009,39.97463498579679,42.1969674551133
183,183,15,150,42.18341866578383,39.97449574443522,42.208922921348616
184,184,15,150,42.19523363479806,39.97435650445912,42.220877130338934
185,185,15,150,42.207047348084956,39.97421726586848,42.232830082216466
186,186,15,150,42.2188598057767,39.97407802866329,42.24478177711341
187,187,15,150,42.23067100800549,39.97393879284353,42.25673221516195
188,188,15,150,42.24248095490347,39.9737995584092,42.26868139649427
189,189,15,150,42.254289646602786,39.973660325360264,42.280629321242515
190,190,15,150,42.266097083235564,39.973521093696725,42.29257598953883
191,191,15,150,42.27790326493391,39.97338186341857,42.304521401515345
192,192,15,150,42.289708191829945,39.97324263452577,42.31646555730418
