,time,current,mrpm,T,T1,T2
0,0,0,150,40.0,40.0,40.0
1,1,0,150,39.99539556602255,39.99960199334997,39.995793572672575
2,2,0,150,39.990791578356095,39.99920399066017,39.991587587695925
3,3,0,150,39.986188036954076,39.99880599193056,39.98738204502352
4,4,0,150,39.98158494176997,39.9984079971611,39.983176944608864
5,5,0,150,39.9769822927572,39.99801000635176,39.97897228640544
6,6,0,150,39.97238008986923,39.9976120195025,39.974768070366736
7,7,0,150,39.96777833305953,39.997214036613265,39.97056429644627
8,8,0,150,39.96317702228157,39.99681605768403,39.96636096459754
9,9,0,150,39.95857615748881,39.996418082714754,39.96215807477406
10,10,0,150,39.95397573863474,39.99602011170539,39.95795562692934
11,11,0,150,39.949375765672826,39.99562214465591,39.953753621016915
12,12,0,150,39.94477623855656,39.995224181566265,39.9495520569903
13,13,0,150,39.94017715723945,39.994826222436416,39.945350934803024
14,14,0,150,39.935578521674955,39.99442826726633,39.94115025440863
15,15,0,150,39.93098033181661,39.99403031605596,39.93695001576066
16,16,0,150,39.92638258761792,39.99363236880528,39.93275021881265
17,17,0,150,39.9217852890324,39.99323442551424,39.92855086351816
18,18,0,150,39.91718843601353,39.992836486182796,39.92435194983074
19,19,0,150,39.912592028514865,39.99243855081092,39.920153477703956
20,20,0,150,39.907996066489915,39.99204061939856,39.91595544709136
21,21,0,150,39.903400549892226,39.991642691945685,39.91175785794654
22,22,0,150,39.898805478675314,39.991244768452255,39.90756071022306
23,23,0,150,39.894210852792725,39.99084684891823,39.9033640038745
24,24,0,150,39.88961667219803,39.99044893334357,39.89916773885445
25,25,0,150,39.885022936844734,39.99005102172824,39.89497191511649
26,26,0,150,39.88042964668642,39.9896531140722,39.890776532614225
27,27,0,150,39.875836801676655,39.9892552103754,39.88658159130125
28,28,0,150,39.871244401768976,39.988857310637805,39.88238709113117
29,29,0,150,39.86665244691699,39.988459414859385,39.878193032057595
30,30,0,150,39.86206093707423,39.988061523040095,39.87399941403414
31,31,0,150,39.857469872194315,39.98766363517989,39.869806237014416
32,32,0,150,39.85287925223079,39.98726575127874,39.86561350095205
33,33,0,150,39.84828907713728,39.9868678713366,39.861421205800674
34,34,0,150,39.84369934686735,39.98646999535343,39.85722935151392
35,35,0,150,39.839110061374626,39.986072123329194,39.85303793804543
36,36,0,150,39.834521220612686,39.98567425526385,39.84884696534884
37,37,0,150,39.82993282453518,39.98527639115736,39.84465643337781
38,38,0,150,39.82534487309566,39.984878531009684,39.840466342085975
39,39,0,150,39.82075736624779,39.98448067482078,39.83627669142701
40,40,0,150,39.816170303945185,39.984082822590615,39.83208748135457
41,41,0,150,39.81158368614146,39.98368497431915,39.82789871182232
42,42,0,150,39.806997512790275,39.98328713000633,39.823710382783936
43,43,0,150,39.80241178384523,39.982889289652135,39.819522494193095
44,44,0,150,39.79782649926,39.982491453256515,39.81533504600348
45,45,0,150,39.79324165898822,39.982093620819434,39.81114803816878
46,46,0,150,39.788657262983534,39.98169579234085,39.80696147064268
47,47,0,150,39.78407331119962,39.98129796782073,39.80277534337888
48,48,0,150,39.77948980359011,39.98090014725903,39.79858965633109
49,49,0,150,39.774906740108705,39.9805023306557,39.794404409453
50,50,0,150,39.77032412070906,39.98010451801072,39.790219602698336
51,51,0,150,39.76574194534484,39.97970670932404,39.78603523602081
52,52,0,150,39.76116021396976,39.97930890459563,39.78185130937414
53,53,0,150,39.756578926537486,39.97891110382543,39.777667822712054
54,54,0,150,39.75199808300171,39.97851330701342,39.77348477598829
55,55,0,150,39.747417683316115,39.978115514159555,39.76930216915657
56,56,0,150,39.742837727434434,39.977717725263794,39.76512000217064
57,57,0,150,39.73825821531035,39.9773199403261,39.760938274984255
58,58,0,150,39.733679146897586,39.97692215934643,39.75675698755116
59,59,0,150,39.72910052214985,39.97652438232475,39.7525761398251
