,time,current,mrpm,T,T1,T2
0,0,60,150,40.0,40.0,40.0
1,1,60,150,40.06200133027697,40.00063604495938,40.06136528531759
2,2,60,150,40.12399620100986,40.00127208359,40.12272411741986
3,3,60,150,40.18598461287735,40.001908115891936,40.18407649698542
4,4,60,150,40.24796656655808,40.00254414186524,40.24542242469283
5,5,60,150,40.309942062730556,40.00318016150999,40.306761901220575
6,6,60,150,40.3719111020733,40.003816174826234,40.368094927247064
7,7,60,150,40.43387368526467,40.00445218181404,40.429421503450634
8,8,60,150,40.49582981298302,40.005088182473465,40.490741630509554
9,9,60,150,40.55777948590659,40.005724176804584,40.552055309102016
10,10,60,150,40.61972270471361,40.006360164807454,40.61336253990615
11,11,60,150,40.68165947008214,40.00699614648214,40.67466332360001
12,12,60,150,40.743589782690265,40.00763212182869,40.73595766086157
13,13,60,150,40.805513643215946,40.00826809084719,40.79724555236876
14,14,60,150,40.86743105233708,40.00890405353769,40.8585269987994
15,15,60,150,40.92934201073152,40.009540009900256,40.91980200083127
16,16,60,150,40.99124651907701,40.01017595993495,40.98107055914206
17,17,60,150,41.05314457805123,40.01081190364183,41.0423326744094
18,18,60,150,41.115036188331814,40.01144784102097,41.10358834731085
19,19,60,150,41.1769213505963,40.01208377207242,41.16483757852388
20,20,60,150,41.238800065522184,40.01271969679626,41.22608036872592
21,21,60,150,41.30067233378685,40.013355615192545,41.2873167185943
22,22,60,150,41.362538156067615,40.01399152726133,41.34854662880629
23,23,60,150,41.42439753304177,40.01462743300269,41.40977010003909
24,24,60,150,41.486250465386505,40.01526333241667,41.47098713296983
25,25,60,150,41.54809695377892,40.015899225503354,41.53219772827556
26,26,60,150,41.609936998896075,40.016535112262794,41.59340188663327
27,27,60,150,41.671770601414934,40.01717099269506,41.65459960871988
28,28,60,150,41.73359776201244,40.01780686680021,41.71579089521222
29,29,60,150,41.795418481365374,40.0184427345783,41.77697574678707
30,30,60,150,41.85723276015054,40.0190785960294,41.83815416412113
31,31,60,150,41.91904059904459,40.019714451153575,41.899326147891024
32,32,60,150,41.9808419987242,40.020350299950884,41.96049169877331
33,33,60,150,42.042636959865874,40.02098614242139,42.02165081744448
34,34,60,150,42.104425483146116,40.021621978565165,42.08280350458095
35,35,60,150,42.16620756924132,40.022257808382264,42.143949760859066
36,36,60,150,42.22798321882783,40.02289363187275,42.20508958695509
37,37,60,150,42.289752432581906,40.02352944903668,42.266222983545234
38,38,60,150,42.35151521117976,40.02416525987413,42.32734995130563
39,39,60,150,42.413271555297484,40.02480106438516,42.38847049091233
40,40,60,150,42.475021465611164,40.025436862569826,42.44958460304134
41,41,60,150,42.53676494279674,40.02607265442819,42.51069228836855
42,42,60,150,42.598501987530156,40.02670843996032,42.57179354756983
43,43,60,150,42.660232600487234,40.02734421916628,42.63288838132095
44,44,60,150,42.72195678234375,40.027979992046134,42.69397679029762
45,45,60,150,42.7836745337754,40.02861575859994,42.755058775175456
46,46,60,150,42.845385855457806,40.02925151882776,42.816134336630036
47,47,60,150,42.90709074806651,40.02988727272967,42.87720347533685
48,48,60,150,42.96878921227703,40.030523020305715,42.938266191971316
49,49,60,150,43.030481248764744,40.031158761555965,42.99932248720878
50,50,60,150,43.09216685820502,40.03179449648049,43.060372361724525
51,51,60,150,43.1538460412731,40.03243022507934,43.12141581619376
52,52,60,150,43.2155187986442,40.03306594735258,43.182452851291615
53,53,60,150,43.277185130993445,40.033701663300285,43.24348346769316
54,54,60,150,43.3388450389959,40.03433737292251,43.30450766607339
